Divisao;Unidade;Código Cliente;Projeto Financeiro
L73X;260074;242296;81474
L73X;260454;208975;57015
L73X;260478;226619;70032
L73X;260490;307035;132102
L73X;260502;232399;74150
L73X;260514;427524;118748
L73X;260526;258222;94139
L73X;260538;241929;81247
L73X;260550;307033;132101
L73X;260598;265257;99753
L73X;260610;293250;120909
L73X;260622;265836;100245
L73X;260634;266560;100782
L73X;260646;342553;161480
L73X;270064;215223;61266
L73X;270288;217960;63603
L73X;270315;241933;81250
L73X;270329;262713;97740
L73X;270341;242102;81344
L73X;270353;219566;64689
L73X;270365;220662;65429
L73X;270377;253153;90412
L73X;270389;241921;81252
L73X;270425;229866;72342
L73X;270437;229867;72343
L73X;270449;183228;38126
L73X;270461;196643;47867
L73X;270498;196643;47444
L73X;270536;221127;67346
L73X;270549;221127;81893
L73X;270562;241967;81279
L73X;270575;212848;59626
L73X;270587;230709;72917
L73X;270603;214553;60796
L73X;280037;225111;68926
L73X;280086;183260;38154
L73X;280098;183260;38158
L73X;280110;183245;38141
L73X;280122;183245;38142
L73X;280134;56654;38145
L73X;280146;40417;38148
L73X;280158;183263;38161
L73X;280170;183263;38819
L73X;280182;183244;38136
L73X;280194;183244;38135
L73X;280290;229863;72340
L73X;280302;220321;65352
L73X;280314;183175;38083
L73X;280326;183236;38131
L73X;280338;219335;64535
L73X;280350;219335;64534
L73X;280362;183398;38263
L73X;280374;183262;38160
L73X;280386;183262;38159
L73X;280398;187479;41064
L73X;280410;215010;61098
L73X;280422;187316;40960
L73X;290090;185393;39709
L73X;290102;219861;64930
L73X;290114;184402;38991
L73X;290126;184402;38988
L73X;290138;244715;83523
L73X;290150;182888;83521
L73X;290187;182887;37883
L73X;290225;197524;47933
L73X;290239;237048;77555
L73X;290253;248949;86721
L73X;290267;227504;70648
L73X;290280;23570;38074
L73X;290294;23570;38102
L73X;290308;23570;38103
L73X;290322;212860;68928
L73X;290336;199933;50051
L73X;300037;222245;66780
L73X;300074;84016;37884
L73X;300086;84085;38081
L73X;300098;316322;62684
L73X;300110;222966;67308
L73X;300122;222966;67309
L73X;300134;185463;39783
L73X;300146;184423;39006
L73X;300158;184423;39007
L73X;300170;199937;50054
L73X;300182;271869;104726
L73X;300194;235890;76640
L73X;300206;293633;121181
L73X;300218;242261;81445
L73X;300290;182826;37837
L73X;300302;182826;38104
L73X;300314;185396;39731
L73X;300326;208398;56522
L73X;300338;241964;81276
L73X;300350;222782;67373
L73X;300362;222782;67372
L73X;300386;221062;65793
L73X;300398;212862;59628
L73X;300410;191132;43642
L73X;300422;222245;66778
L73X;310065;185390;39670
L73X;310247;301375;127325
L73X;310288;203159;52363
L73X;310325;257901;93852
L73X;310337;241934;81251
L73X;310349;235881;76641
L73X;310361;221058;65792
L73X;310373;212860;59627
L73X;310385;202513;51823
L73X;310397;196645;47445
L73X;310409;225115;68925
L73X;310421;355035;170481
L73X;310445;215006;61097
L73X;310457;242002;81288
L73X;310494;202514;51825
L73X;310534;204872;53735
L73X;310549;204872;53733
L73X;310563;255805;92281
L73X;310578;263844;98584
L73X;310590;213241;60014
L73X;310602;212866;59630
L73X;310614;211282;58766
L73X;310628;253730;90963
L73X;320037;215213;61256
L73X;320074;263029;97996
L73X;320086;242220;81434
L73X;320098;244292;83097
L73X;320110;222492;66943
L73X;320122;221501;66245
L73X;320134;221501;66241
L73X;320146;222783;68930
L73X;320158;222783;68924
L73X;320182;202516;51826
L73X;320194;183173;38080
L73X;320206;183171;38077
L73X;320218;183165;38072
L73X;320290;216564;62470
L73X;320302;207479;56528
L73X;320314;257117;93266
L73X;320338;232330;74098
L73X;320350;232301;74099
L73X;320362;296578;123633
L73X;320374;232319;74101
L73X;320386;314728;83522
L73X;320398;268315;101907
L73X;320410;192070;44119
L73X;320422;215219;61260
L73X;330081;257111;93262
L73X;330093;423734;66244
L73X;330105;423734;66243
L73X;330117;242219;81426
L73X;330129;252764;90022
L73X;330141;252764;90024
L73X;330153;273042;105667
L73X;330177;241927;81248
L73X;330272;338560;53208
L73X;330284;235879;76643
L73X;330296;222951;67311
L73X;330308;236900;77406
L73X;330320;248948;86720
L73X;330332;267514;101508
L73X;330344;346194;164415
L73X;330356;237033;78047
L73X;330368;237033;78044
L73X;330380;262187;97292
L73X;330404;192140;44150
L73X;340057;84677;42232
L73X;340069;224006;68146
L73X;340081;84657;81424
L73X;340093;84657;81425
L73X;340105;253660;90900
L73X;340117;354492;91468
L73X;340141;224255;68377
L73X;340153;248988;91417
L73X;340165;258324;94224
L73X;340189;221147;65896
L73X;340201;221147;65895
L73X;340278;187116;40837
L73X;340302;222279;66819
L73X;340314;220664;65430
L73X;340326;221140;65852
L73X;340338;219594;65561
L73X;340350;219594;65556
L73X;340362;184422;88906
L73X;340374;184422;88904
L73X;340410;349265;166715
L73X;340424;229864;72341
L73X;350101;255288;91959
L73X;350113;216739;62626
L73X;350126;216739;62627
L73X;350139;214831;60971
L73X;350151;215001;61094
L73X;350167;182807;37817
L73X;350226;57373;38289
L73X;350239;57373;38842
L73X;350264;249003;86757
L73X;350290;258502;94339
L73X;350303;278682;109908
L73X;370058;205251;54025
L73X;370070;183169;38076
L73X;370083;339519;159042
L73X;370107;211579;58953
L73X;370119;258113;94025
L73X;370131;256281;92576
L73X;370144;257903;93853
L73X;370156;343577;162299
L73X;370168;223286;67603
L73X;370181;335978;156125
L73X;370257;282381;112414
L73X;370297;314662;138437
L73X;370317;339624;159142
L73X;370407;258498;94338
L73X;370420;221144;65851
L73X;370444;183398;38261
L73X;370456;196643;74712
L73X;370468;196643;74713
L73X;370481;184424;79705
L73X;370493;184425;79733
L73X;370517;203438;52523
L73X;370529;203438;52522
L73X;370542;237010;77495
L73X;370554;57373;38847
L73X;370566;57373;38846
L73X;370578;57373;38291
L73X;370593;57373;38288
L73X;380058;196488;47341
L73X;380071;262282;97754
L73X;380084;253111;90353
L73X;380097;84019;83619
L73X;380110;351252;76267
L73X;380122;235391;76268
L73X;380137;333142;100473
L73X;380196;192028;44098
L73X;380209;232303;74102
L73X;380221;184400;38987
L73X;380234;184400;38986
L73X;380247;262282;97753
L73X;380275;200582;50567
L73X;390069;234115;75452
L73X;390081;234115;75454
L73X;390093;234115;75450
L73X;390105;234115;75451
L73X;390117;42750;46761
L73X;390129;247437;85579
L73X;390141;256426;92692
L73X;390153;221056;65791
L73X;390165;214545;60791
L73X;390177;182885;37881
L73X;390262;183168;38073
L73X;390274;191004;43534
L73X;390286;324270;81249
L73X;390298;242345;81514
L73X;390322;241945;81259
L73X;390334;212868;59631
L73X;390346;212868;59632
L73X;390358;234624;75785
L73X;390370;232321;74100
L73X;390384;223932;68068
L73X;400401;271301;104243
L73X;400413;274369;106717
L73X;400426;254224;91380
L73X;400464;286331;115545
L73X;400502;314770;138514
L73X;400539;313625;137559
L73X;400563;220938;65797
L73X;400575;212869;59633
L73X;400588;212869;59634
L73X;410098;253698;90937
L73X;410110;253698;90936
L73X;410122;53652;167882
L73X;410134;230959;73113
L73X;410147;230959;73112
L73X;410205;211564;58939
L73X;410217;211564;58941
L73X;410253;252802;90065
L73X;420058;183412;38275
L73X;420071;183412;38274
L73X;420083;183412;38272
L73X;420096;184429;44184
L73X;420109;184429;39013
L73X;420121;227436;70596
L73X;420134;227436;70595
L73X;420147;255752;92243
L73X;420464;265270;99755
L73X;420500;191139;43646
L73X;420512;238994;79060
L73X;420524;225096;159999
L73X;420536;354831;170267
L73X;420560;267772;101692
L73X;420572;267772;101691
L73X;420584;344662;163280
L73X;420596;199934;50052
L73X;420608;220322;65353
L73X;420620;249604;87207
L73X;420641;346628;164712
L73X;420733;206011;54633
L73X;420750;211633;58993
L73X;420792;337845;157638
L73X;420898;222984;67307
L73X;420922;301361;127315
L73X;420934;242995;81989
L73X;420959;296388;123302
L73X;420985;255660;92176
L73X;420997;206018;54637
L73X;421010;206018;54641
L73X;421023;242598;81716
L73X;421035;216571;62474
L73X;421048;187114;40838
L73X;421063;187114;40836
L73X;430058;283540;113353
L73X;430084;219355;99841
L73X;430097;264087;98759
L73X;430110;263621;98414
L73X;430137;182886;37882
L73X;430196;221076;65790
L73X;430209;262669;97699
L73X;430234;262282;97759
L73X;430247;243277;82250
L73X;430275;253121;90366
L73X;440059;220936;65796
L73X;440072;220936;69505
L73X;440099;199936;50053
L73X;440112;199936;90047
L73X;440125;116133;92483
L73X;440141;192888;44449
L73X;440207;252804;90066
L73X;440220;346199;164418
L73X;440233;249491;87122
L73X;440246;227216;70475
L73X;440259;222955;67294
L73X;440273;222955;67295
L73X;440286;211569;58944
L73X;440302;203452;52534
L73X;240824;242281;81600
L73X;240853;84606;37819
L73X;240910;318229;141395
L73X;240981;344662;171065
M782;H105;359645;173042
K15X;B108;226938;RI656064
K15X;I107;52051;RI627303
K15X;N105;207498;56026
K51X;C02;252960;90385
K51X;F14;75036;11938
K51X;H10;65267;6045
K51X;H16;272847;105500
K51X;J17;356391;106089
K51X;J22;76794;12936
K51X;N30;80348;15106
K51X;N41;80106;14913
K51X;O06;351045;167711
K18X;A102;389090;177653
K18X;A104;297115;123889
K18X;B104;289896;118356
K18X;B123;296865;123677
K18X;C109;291822;128677
K18X;C114;283295;113146
K18X;D108;297335;124062
K18X;D113;300027;126240
K18X;E119;230860;126177
K18X;G106;291822;119818
K18X;I103;156441;39410
K19X;A02;389896;176780
K19X;A03;389896;176779
K19X;A12;354759;170300
K19X;B20;391815;177158
K19X;B22;391852;177172
K19X;B27;408986;180063
K19X;D03;344835;163385
K19X;D08;354780;170319
K19X;D19;408431;179996
K19X;E08;336814;156795
K19X;E14;389890;176808
K19X;E17;253886;23414
K19X;E23;344518;163231
K19X;F17;354661;170159
K19X;F21;325785;147619
K19X;F22;388832;176735
K19X;G12;408385;179943
K19X;G14;346930;165068
K19X;G31;320622;143373
K19X;I03;387141;176119
K19X;I07;354517;170121
K19X;K22;361874;174305
K19X;K27;350051;167052
K19X;L10;27792;23348
K19X;L11;27792;23350
K19X;L15;354927;170306
K19X;M03;344538;163181
K19X;M06;339268;158793
K19X;M07;318895;177150
K19X;M08;354736;170174
K19X;N05;351503;167897
K19X;N12;159691;23331
K19X;O01;356107;170787
K19X;O02;356107;170785
K19X;O07;391756;177152
K19X;O11;391700;177080
K19X;P02;336377;156464
K19X;P14;390043;176855
K19X;Q16;159532;23196
K19X;R04;389847;176772
K19X;R05;387546;176309
K19X;R09;407253;179533
K19X;R10;354383;170003
K19X;R12;358396;172857
K19X;R16;54850;23326
K19X;R20;403236;177563
K19X;R21;403401;177668
K19X;R22;391817;177431
K19X;S03;336921;156857
K19X;S19;328251;149622
K19X;S20;327005;148745
K19X;U07;352934;169123
K19X;W06;354565;170205
K19X;W07;319028;142065
K19X;W08;319028;142201
K19X;W10;403658;177745
K19X;W12;391828;177148
K19X;X02;391755;177151
K19X;X09;356735;171133
K19X;Y05;391781;177107
K19X;Y10;408011;179757
K19X;Y13;404445;178243
K19X;Y21;332345;153114
K19X;Z01;359206;172786
K19X;C0205;253643;94389
M372;L02;159428;176619
M372;L06;331354;162983
M372;L07;334617;163021
M372;L13;337815;157618
M372;L14;337817;157620
M372;L16;344163;162847
M372;L17;354736;176591
M372;S01;331354;155078
M372;S02;331354;155080
M372;S04;333843;163767
M372;S06;343435;162189
K232;A003;252975;90236
K232;A004;306686;132295
K232;A010;356401;170943
K232;A012;306406;131750
K232;A013;313808;137719
K232;A014;330455;151501
K232;A015;313425;137389
K232;A017;314490;138283
K232;A018;314488;138281
K232;A019;331085;152009
K232;A021;327793;149236
K232;A022;322108;144623
K232;A023;330358;151414
K232;A024;305986;131198
K232;A025;306074;131296
K232;A030;280424;111293
K232;A035;284989;114473
K232;A037;339569;159085
K232;A038;309303;133985
K232;A040;334033;154537
K232;A041;305987;131199
K232;A046;305741;131006
K232;A047;323668;145905
K232;A052;345045;163553
K232;A053;345355;163793
K232;A054;314110;137974
K232;A055;312554;136636
K232;A056;314871;138616
K232;A057;316341;139862
K232;A059;211550;144779
K232;A060;323345;145625
K232;A061;322084;144601
K232;A062;322332;144810
K232;A063;406897;153117
K232;A064;306072;131295
K232;A065;145140;137935
K232;A067;316581;140058
K232;A068;316581;154900
K232;A069;333820;154340
K232;A070;335970;156120
K232;A071;344421;163084
K232;A072;346132;164372
K232;A073;347115;165194
K232;A074;346405;164567
K232;A076;347815;165712
K232;A077;347241;165285
K232;A078;347470;165467
K232;A079;347842;165729
K232;A080;347639;165586
K232;A081;347109;165189
K232;A083;345879;164198
K232;A084;403109;165385
K232;A085;347019;165144
K232;A086;347088;165174
K232;A087;346283;164498
K232;A088;345588;163967
K232;A089;346887;165039
K232;A090;327078;148666
K232;A092;307810;132714
K232;A093;406154;132712
K232;A095;305927;131148
K232;A096;334609;155045
K232;A097;328232;149607
K232;A098;306524;131661
K232;A099;341748;160723
K232;A100;407420;163461
K232;A101;293194;131815
K232;A102;319207;142206
K232;A103;327074;148663
K232;A104;334358;154818
K232;A105;332349;153118
K232;A106;332344;153113
K232;A107;330373;151432
K232;A108;328235;149610
K232;A109;330375;151433
K232;A111;332347;153115
K232;A112;332347;153835
K232;A113;306675;131785
K232;A114;326502;148194
K232;A115;305743;131008
K232;B003;346097;164345
K232;B004;330259;151302
K232;B009;334280;154754
K232;C002;264289;105899
K232;C012;288502;117279
K232;C014;345763;164101
K232;D010;328238;167290
K232;D020;345636;164087
K232;D021;345727;164072
K232;E001;325418;147359
K232;E005;350669;167678
K232;E010;264301;98943
K232;E019;253306;90556
K232;H008;249631;91490
K232;H009;306062;131287
K232;H019;269264;102585
K232;H022;352395;168840
K232;I002;345720;164065
K232;I009;306046;131272
K232;I011;305755;131015
K232;I012;335984;156129
K232;I015;350755;167694
K232;J002;330368;151429
K232;J008;309303;133977
K232;K003;353077;169365
K232;J013;345901;164215
K232;J016;249636;87235
K232;J017;264927;126785
K232;J021;330363;151420
K232;J022;329099;150348
K232;J026;345463;163866
K232;K001;225323;157554
K232;K002;348109;165918
K232;K004;344346;163150
K232;K006;346259;164479
K232;K007;346259;164480
K232;K020;330370;151430
K232;K024;225144;68940
K232;K025;335965;156113
K232;K029;334420;154880
K232;K037;225122;68941
K232;K041;322170;144665
K232;K045;345702;164050
K232;K064;349055;166560
K232;K067;330425;151480
K232;K075;226806;70182
K232;K085;323383;163552
K232;K086;322264;144753
K232;K092;225702;157369
K232;K093;337508;157371
K232;K097;337781;157598
K232;K098;350064;167157
K232;K103;341570;160535
K232;K104;339579;159095
K232;K106;336077;156206
K232;K114;337241;157141
K232;K116;338195;157956
K232;K118;337760;157582
K232;K125;340416;159773
K232;K126;340421;159776
K232;K127;341550;160515
K232;K128;344909;163458
K232;K134;345357;163794
K232;K135;118261;164157
K232;K157;345047;163555
K232;K161;346284;164499
K232;M003;305806;131061
K232;O009;225284;69260
K232;P007;309303;133978
K232;P014;306373;131525
K232;P015;306373;131524
K232;Q007;324422;146558
K232;Q009;358214;172251
K232;Q020;350939;167691
K232;R001;351163;167886
K232;R009;330387;151445
K232;R010;332350;153119
K232;S008;345146;163645
K232;S010;339655;159170
K232;S012;334357;154817
K232;S019;225284;69226
K232;T002;345048;163556
K232;T003;296889;163796
K232;T006;360455;163561
K232;T008;225482;69156
K232;T014;330372;151431
K232;T015;225443;69119
K232;T016;225520;69190
K232;U001;330385;151442
K232;U010;337298;157187
K232;U013;345634;164004
K232;U015;347126;165203
K232;U018;345150;163649
K232;U019;345094;163588
K232;U024;355690;170707
K232;U025;355690;170701
K232;U027;345049;163557
K232;U035;345050;163558
K232;U038;345351;163786
K232;U040;345768;164106
K232;U041;344075;162796
K232;U044;343557;162284
K232;U053;334353;154815
K232;U054;337787;157602
K232;U056;312549;151428
K232;U058;347472;165468
K232;U060;346425;164580
K232;U061;348387;166106
K232;U064;346111;164354
K232;U065;345759;164096
K232;U066;345582;163961
K232;U068;345583;163962
K232;U069;345353;163788
K232;U070;343598;162318
K232;U071;345352;163787
K232;U073;340837;159967
K232;U074;226746;70136
K232;U075;322210;144715
K232;U076;308091;132938
K232;U080;345332;163772
K232;U083;333824;154343
K232;U085;306406;131549
K232;U090;306068;131292
K232;U091;306068;131298
K232;X002;145140;84149
K232;X003;345878;164197
K232;X004;340477;159814
K232;X018;225737;69401
K232;Z005;334828;70074
K232;Z008;225447;69168
K232;A1013;335241;155524
K232;B1003;225613;69365
K232;C1001;319168;142174
K232;C1002;328249;149621
K232;C1003;348637;166274
K232;C1004;328253;149697
K232;C1005;324000;146182
K232;C1006;308597;133379
K232;C1007;306048;131313
K232;C1008;335969;156119
K232;C1009;305924;131144
K232;C1010;322163;144678
K232;C1012;345925;164233
K232;C1013;323539;145775
K232;C1014;323539;145774
K232;C1015;322233;144733
K232;C1016;322233;144737
K232;C1021;309303;133980
K232;C1022;10702;133451
K232;D1003;322111;144625
K232;D1004;328238;149612
K232;D1005;328529;149859
K232;D1011;315303;139014
K232;D1013;316677;140131
K232;D1014;307375;132380
K232;D1015;356339;170986
K232;D1016;312549;136631
K232;D1017;335971;156121
K232;D1018;316877;140322
K232;D1019;314497;138292
K232;D1021;306682;131793
K232;D1022;323153;145468
K232;E1003;306049;131526
K232;E1004;306523;131660
K232;E1005;337253;157156
K232;E1006;306528;131664
K232;E1010;337229;157132
K232;E1011;336221;156337
K232;E1012;336693;156700
K232;F1001;306682;131791
K232;F1002;315929;139511
K232;F1004;315303;139060
K232;F1005;309302;133976
K232;F1006;309303;133979
K232;F1007;345836;164167
K232;F1009;306536;131674
K232;F1011;279457;110519
K232;F1012;306051;131276
K232;F1013;306051;131288
K232;F1014;309303;133983
K232;F1015;306999;132071
K232;F1016;315303;139015
K232;F1017;314108;137973
K32X;4B02;288536;21555
K32X;4B07;87187;20533
K32X;4B09;86888;20292
K32X;5B16;86625;20101
K32X;5B34;86727;20166
K32X;6B05;86756;20193
K32X;7B02;86875;20284
K32X;7B12;86828;20269
K32X;7B13;86828;20267
K32X;7B14;86828;20271
K32X;7B18;86828;20264
K32X;7B19;86828;20253
K32X;7B20;86828;20334
K32X;8B17;88045;21088
K32X;9B02;88041;21089
K32X;9B06;86946;20348
K32X;9B07;86946;20349
K32X;9B08;86946;20350
K32X;10B01;351338;167873
K32X;10B06;329683;150828
K32X;10B07;87912;20961
K32X;10B13;351715;166818
K32X;10B20;349051;166558
K32X;10B21;86827;20252
K32X;10B22;87915;20964
K32X;11B12;305653;130939
K32X;11B23;86991;20393
K32X;12B01;88100;21122
K32X;12B03;87111;20477
K32X;13B08;356471;170870
K32X;14B09;296117;123090
K32X;15B08;83072;21611
K32X;15B10;350701;167482
K32X;16B11;86991;20394
K32X;17B19;302045;20342
K32X;19B10;87942;50084
K32X;20B02;86888;20294
K32X;20B15;87363;20667
K32X;21B19;87341;20644
K32X;22B03;209860;57701
K32X;23B05;87550;20809
K32X;23B13;86828;20329
K32X;23B14;86828;20327
K32X;23B15;86828;20331
K32X;23B16;86828;20325
K32X;25B15;86962;20372
K32X;27B06;87150;20501
K32X;27B08;346230;164460
K32X;28B10;87322;20631
K32X;29B06;86949;20353
K32X;29B07;86949;20352
K32X;29B08;293476;121070
K32X;29B16;328832;150121
K32X;CO206;87221;20615
K32X;CO422;87551;20814
K32X;CO423;87551;20815
K32X;CO431;87551;20822
K32X;CO435;303013;20666
K32X;CO440;87636;20849
K32X;CO443;86996;20864
L40X;4C01;199622;142635
L40X;4C04;351919;168366
L40X;4C06;352588;168879
L40X;4C08;352784;169008
L40X;4C09;353018;169158
L40X;4C10;326825;169235
L40X;4C11;352852;172479
L40X;4C12;352893;169063
L40X;4C13;348908;166483
L40X;5C02;337225;157128
L40X;5C03;338987;158485
L40X;5C04;335962;156110
L40X;5C11;319103;142117
L40X;6C01;335464;155690
L40X;6C02;344363;163088
L40X;6C04;321768;144333
L40X;6C05;320584;143342
L40X;6C07;350205;167169
L40X;6C12;356421;170983
L40X;6C14;348280;166046
L40X;7C03;314481;138277
L40X;7C04;306078;131299
L40X;7C16;308615;133392
L40X;7C17;347161;165228
L40X;7C22;348311;166064
L40X;7C23;346895;165046
L40X;7C28;307807;164284
L40X;8C02;284598;114144
L40X;8C11;276507;176110
L40X;8C12;386382;176050
L40X;8C15;156342;22418
L40X;8C29;203137;52339
L40X;9C13;306080;131300
L40X;9C15;291834;143913
L40X;10C02;344159;162845
L40X;10C12;343366;162136
L40X;10C14;350703;167592
L40X;10C15;354045;169787
L40X;10C17;352664;168871
L40X;10C18;352132;169043
L40X;11C21;336529;156574
L40X;11C22;337782;157599
L40X;11C27;346735;164918
L40X;11C30;219544;66694
L40X;12C06;308611;133390
L40X;12C07;317958;141187
L40X;12C10;348435;166134
L40X;13C09;156270;22387
L40X;13C10;156270;22385
L40X;13C14;189483;61268
L40X;14C01;305229;130589
L40X;14C18;58364;59871
L40X;14C23;168070;26696
L40X;15C04;156242;22362
L40X;15C05;156242;22363
L40X;15C06;357834;172085
L40X;16C04;313783;137696
L40X;18C12;352342;168449
M522;4A06;347149;165219
M522;5A11;315346;139065
M522;5A13;297113;123888
M522;5A15;305045;172151
M522;5A16;339349;158862
M522;5A18;343378;162145
M522;5A19;339560;159078
M522;5A20;343358;162127
M522;5A21;343564;162290
M522;5A22;344636;163257
M522;5A23;344357;163028
M522;5A24;347611;165568
M522;5A25;347611;165567
